username,department,role,event_type,hour,failed_logins_10m,denied_accesses_10m,unique_resources_30m,off_hours,role_mismatch,device_mismatch,recent_password_reset,successful_recovery,department_resource_mismatch,resource_sensitivity,recent_endpoints_used,time_since_last_event_seconds,sequence_pattern,historical_user_deviation,user_baseline_risk,repeated_resource_accesses,resource_traversal_count,label
lucas,sales,Sales Manager,file_access_denied,9,2,1,1,0,0,0,0,0,0,4,2,438,failed_login_recovery,0.452,0.149,3,3,human_error
megan,it,IT Support Engineer,login_success,7,2,2,2,1,0,0,0,1,0,4,1,704,routine_access,0.137,0.16,5,4,human_error
liam,finance,Finance Assistant,login_success,13,1,0,1,0,1,0,1,1,0,4,2,401,routine_access,0.426,0.23,1,3,human_error
poppy,sales,Sales Administrator,login_failure,6,1,2,1,1,0,0,1,0,0,3,2,667,single_access_mistake,0.388,0.154,1,1,human_error
owen,it,Endpoint Administrator,login_failure,14,4,1,5,0,1,0,1,1,0,3,1,450,single_access_mistake,0.183,0.293,0,3,human_error
sam,it,Junior IT Support Technician,password_reset,18,4,1,4,1,0,1,0,0,0,4,2,555,single_access_mistake,0.183,0.133,5,3,human_error
oscar,sales,Sales Executive,file_access_denied,15,2,1,4,0,1,0,0,0,1,4,1,391,failed_login_recovery,0.516,0.089,2,3,human_error
liam,finance,Finance Assistant,file_access_denied,16,3,1,2,0,0,0,0,1,0,3,1,40,single_access_mistake,0.274,0.108,1,4,human_error
noah,finance,Credit Controller,login_failure,16,2,1,5,0,0,0,1,0,0,2,2,52,single_access_mistake,0.246,0.291,1,4,human_error
ava,hr,Employee Relations Advisor,file_access_denied,12,4,0,5,0,1,0,0,1,0,2,1,15,routine_access,0.345,0.272,3,1,human_error
liam,finance,Finance Assistant,login_failure,13,4,1,2,0,1,0,1,1,0,2,2,830,single_access_mistake,0.228,0.135,5,2,human_error
alex,it,IT Manager,file_access_denied,17,0,0,2,0,1,0,1,1,0,1,1,567,failed_login_recovery,0.544,0.098,2,1,human_error
sam,it,Junior IT Support Technician,login_failure,14,4,1,1,0,0,0,1,1,1,1,1,705,failed_login_recovery,0.312,0.087,3,4,human_error
sam,it,Junior IT Support Technician,login_failure,7,4,0,3,1,1,0,1,0,0,1,1,218,failed_login_recovery,0.188,0.099,5,3,human_error
daisy,sales,Business Development Executive,password_reset,12,4,0,2,0,0,0,1,1,1,4,1,255,password_reset_recovery,0.494,0.22,2,1,human_error
isla,hr,Recruitment Advisor,login_success,13,4,2,3,0,0,0,0,1,0,1,1,60,failed_login_recovery,0.377,0.203,2,1,human_error
poppy,sales,Sales Administrator,login_success,13,3,1,1,0,0,0,1,1,1,1,1,204,password_reset_recovery,0.166,0.212,5,3,human_error
erin,it,Identity and Access Administrator,login_failure,16,3,1,4,0,0,0,1,1,1,3,2,477,routine_access,0.14,0.154,2,2,human_error
nathan,it,Senior Systems Administrator,login_failure,8,2,0,3,0,0,0,0,1,1,4,1,442,failed_login_recovery,0.209,0.262,3,3,human_error
emma,finance,Accounts Payable Assistant,login_failure,16,3,0,4,0,1,1,0,1,1,1,1,745,single_access_mistake,0.185,0.193,0,4,human_error
henry,sales,Account Executive,login_success,13,0,2,4,0,0,0,0,1,0,3,1,402,routine_access,0.508,0.288,2,2,human_error
noah,finance,Credit Controller,login_failure,10,0,1,1,0,0,0,0,1,0,2,1,423,routine_access,0.519,0.223,1,4,human_error
sam,it,Junior IT Support Technician,password_reset,13,2,0,3,0,0,0,0,1,1,2,1,455,password_reset_recovery,0.504,0.094,5,4,human_error
nina,office_admin,Site Administrator,password_reset,15,4,1,1,0,0,0,0,1,0,3,1,704,routine_access,0.166,0.081,5,1,human_error
victoria,office_admin,Office Manager,password_reset,6,1,1,2,1,0,0,1,1,1,4,1,360,single_access_mistake,0.219,0.168,2,2,human_error
george,sales,Business Development Executive,file_access_denied,12,1,1,4,0,0,0,1,1,0,3,1,717,single_access_mistake,0.464,0.184,5,2,human_error
poppy,sales,Sales Administrator,password_reset,17,4,1,4,0,1,0,0,1,0,3,1,442,routine_access,0.396,0.13,3,4,human_error
grace,finance,Finance Manager,password_reset,9,2,0,4,0,0,0,0,1,0,3,2,127,failed_login_recovery,0.457,0.264,4,1,human_error
isla,hr,Recruitment Advisor,password_reset,9,0,0,3,0,0,1,0,1,0,2,1,57,password_reset_recovery,0.202,0.175,2,3,human_error
ben,office_admin,Deputy Office Manager,file_access_denied,13,1,2,3,0,0,0,0,1,1,3,2,392,failed_login_recovery,0.178,0.099,0,3,human_error
grace,finance,Finance Manager,password_reset,9,1,2,4,0,1,0,1,1,0,1,1,77,routine_access,0.113,0.062,0,1,human_error
adam,it,Senior IT Support Engineer,password_reset,17,1,0,5,0,0,0,0,1,0,2,1,544,routine_access,0.536,0.212,3,1,human_error
ben,office_admin,Deputy Office Manager,login_success,13,1,2,3,0,0,1,0,1,0,4,1,80,password_reset_recovery,0.524,0.257,3,3,human_error
victoria,office_admin,Office Manager,password_reset,7,3,0,3,1,0,0,0,1,0,2,1,765,password_reset_recovery,0.232,0.125,4,4,human_error
george,sales,Business Development Executive,file_access_denied,11,4,2,5,0,0,0,0,1,1,1,1,655,single_access_mistake,0.455,0.062,2,2,human_error
ryan,it,Network Administrator,password_reset,12,2,2,3,0,0,0,1,0,0,1,1,386,failed_login_recovery,0.53,0.225,2,2,human_error
poppy,sales,Sales Administrator,login_success,17,0,1,2,0,0,0,1,0,0,2,1,670,failed_login_recovery,0.243,0.211,1,3,human_error
liam,finance,Finance Assistant,password_reset,17,4,1,1,0,1,0,0,0,0,2,1,361,single_access_mistake,0.454,0.281,0,4,human_error
mason,hr,Recruitment Coordinator,file_access_denied,7,0,2,2,1,0,0,0,0,0,4,2,251,password_reset_recovery,0.304,0.233,3,2,human_error
ben,office_admin,Deputy Office Manager,password_reset,8,2,0,3,0,0,0,1,1,1,1,1,104,routine_access,0.271,0.177,1,1,human_error
harry,hr,People Operations Administrator,login_success,13,4,1,1,0,0,0,0,0,0,3,2,476,password_reset_recovery,0.498,0.102,1,4,human_error
adam,it,Senior IT Support Engineer,file_access_denied,16,3,2,1,0,0,0,0,1,0,2,1,10,single_access_mistake,0.244,0.223,2,2,human_error
erin,it,Identity and Access Administrator,login_success,9,0,1,2,0,0,0,1,0,1,2,2,440,single_access_mistake,0.37,0.255,3,1,human_error
daisy,sales,Business Development Executive,login_failure,9,0,0,2,0,0,0,1,1,0,4,1,366,routine_access,0.421,0.143,4,1,human_error
lucas,sales,Sales Manager,password_reset,16,1,2,4,0,0,0,1,1,0,4,2,584,password_reset_recovery,0.452,0.236,0,1,human_error
victoria,office_admin,Office Manager,login_failure,13,1,0,4,0,0,0,1,1,0,3,1,488,routine_access,0.37,0.219,1,3,human_error
nina,office_admin,Site Administrator,password_reset,10,0,0,3,0,1,0,1,1,0,4,1,403,failed_login_recovery,0.441,0.188,5,4,human_error
sarah,hr,HR Manager,login_success,13,2,1,2,0,0,0,1,0,0,2,1,894,failed_login_recovery,0.245,0.18,4,4,human_error
chloe,hr,HR Advisor,file_access_denied,13,4,0,4,0,1,0,1,1,0,2,2,288,single_access_mistake,0.531,0.261,0,3,human_error
ethan,hr,HR Advisor,login_success,15,3,0,5,0,1,0,0,1,0,4,1,451,password_reset_recovery,0.37,0.262,5,4,human_error
isla,hr,Recruitment Advisor,login_failure,14,2,1,4,0,0,0,1,1,0,3,1,594,single_access_mistake,0.455,0.241,4,1,human_error
mason,hr,Recruitment Coordinator,login_failure,18,4,2,4,0,0,0,0,1,0,2,1,660,failed_login_recovery,0.466,0.248,0,4,human_error
leo,hr,Learning and Development Coordinator,password_reset,13,0,0,5,0,1,0,0,1,0,1,1,527,password_reset_recovery,0.463,0.27,3,4,human_error
nathan,it,Senior Systems Administrator,file_access_denied,10,2,0,3,0,1,0,1,1,0,4,1,269,routine_access,0.124,0.052,0,3,human_error
daniel,finance,Senior Accountant,login_success,19,4,1,3,1,1,0,0,1,0,2,1,888,single_access_mistake,0.51,0.168,5,2,human_error
adam,it,Senior IT Support Engineer,login_success,9,2,0,1,0,0,0,1,1,0,3,1,250,password_reset_recovery,0.298,0.221,4,4,human_error
nina,office_admin,Site Administrator,login_failure,11,4,1,5,0,1,0,1,1,0,4,2,664,password_reset_recovery,0.391,0.071,4,1,human_error
victoria,office_admin,Office Manager,file_access_denied,13,3,2,1,0,0,0,0,0,0,1,1,427,failed_login_recovery,0.388,0.218,0,3,human_error
owen,it,Endpoint Administrator,login_failure,13,3,2,3,0,0,0,0,0,0,3,1,87,password_reset_recovery,0.406,0.243,0,4,human_error
zoe,it,Systems Administrator,file_access_denied,14,4,0,2,0,0,0,0,0,0,4,1,589,password_reset_recovery,0.236,0.076,3,1,human_error
mia,hr,HR Administrator,password_reset,10,2,1,5,0,1,0,0,1,0,2,1,44,routine_access,0.273,0.142,4,2,human_error
amelia,hr,Senior HR Advisor,file_access_denied,12,0,2,1,0,1,0,1,1,1,1,1,303,routine_access,0.289,0.095,5,3,human_error
lily,hr,HR Assistant,login_success,9,3,2,5,0,0,0,0,1,0,3,1,168,failed_login_recovery,0.302,0.144,4,2,human_error
owen,it,Endpoint Administrator,file_access_denied,17,1,1,5,0,0,0,0,1,0,3,2,727,routine_access,0.542,0.196,3,1,human_error
ella,sales,Senior Sales Executive,password_reset,18,2,1,4,1,1,0,1,1,0,2,2,411,single_access_mistake,0.316,0.2,1,1,human_error
hannah,it,Security Administrator,login_failure,15,2,2,4,0,1,0,0,1,0,3,3,791,routine_access,0.274,0.24,4,2,human_error
olivia,finance,Financial Reporting Accountant,password_reset,12,1,2,4,0,0,0,0,1,0,4,1,623,password_reset_recovery,0.476,0.09,2,1,human_error
theo,sales,Junior Sales Executive,file_access_denied,7,0,2,4,1,1,0,0,1,0,3,1,156,routine_access,0.272,0.208,1,3,human_error
leo,hr,Learning and Development Coordinator,login_success,9,2,0,4,0,0,0,0,1,1,2,1,350,single_access_mistake,0.172,0.239,2,3,human_error
alfie,sales,Sales Executive,login_success,13,0,2,2,0,1,0,0,1,0,1,2,113,routine_access,0.194,0.223,4,1,human_error
liam,finance,Finance Assistant,file_access_denied,14,1,0,2,0,0,0,1,1,0,2,1,78,routine_access,0.163,0.133,2,4,human_error
alfie,sales,Sales Executive,login_success,16,4,2,2,0,0,0,0,1,0,2,2,78,single_access_mistake,0.384,0.089,2,4,human_error
ben,office_admin,Deputy Office Manager,file_access_denied,9,1,2,4,0,0,0,1,1,1,2,1,264,routine_access,0.213,0.168,0,1,human_error
ruby,sales,Sales Executive,password_reset,9,1,0,5,0,0,0,0,0,1,1,1,744,password_reset_recovery,0.406,0.293,5,4,human_error
lily,hr,HR Assistant,file_access_denied,15,1,0,3,0,0,0,1,1,0,4,1,15,routine_access,0.409,0.143,5,2,human_error
hannah,it,Security Administrator,file_access_denied,20,2,2,4,1,0,0,0,1,0,2,2,751,failed_login_recovery,0.347,0.088,1,3,human_error
nina,office_admin,Site Administrator,login_success,11,3,0,1,0,0,0,0,1,0,4,2,785,single_access_mistake,0.235,0.296,5,2,human_error
ruby,sales,Sales Executive,password_reset,17,0,0,3,0,0,0,1,1,0,3,1,217,password_reset_recovery,0.343,0.254,5,3,human_error
rosie,sales,Sales Support Coordinator,file_access_denied,12,2,1,3,0,0,0,1,1,1,3,1,469,single_access_mistake,0.195,0.071,2,3,human_error
henry,sales,Account Executive,login_failure,10,2,1,1,0,0,0,1,1,0,4,1,130,routine_access,0.478,0.188,3,2,human_error
ella,sales,Senior Sales Executive,file_access_denied,14,4,1,4,0,0,0,1,0,1,1,1,482,routine_access,0.297,0.108,5,2,human_error
theo,sales,Junior Sales Executive,password_reset,12,4,2,2,0,0,0,0,1,0,1,1,455,failed_login_recovery,0.361,0.267,4,2,human_error
ethan,hr,HR Advisor,login_success,21,4,1,1,1,0,0,1,1,0,4,1,609,routine_access,0.541,0.188,0,4,human_error
jake,finance,Financial Analyst,login_success,11,3,2,3,0,0,0,0,1,1,2,1,630,password_reset_recovery,0.281,0.219,5,3,human_error
megan,it,IT Support Engineer,file_access_denied,14,1,1,3,0,0,0,1,1,0,3,1,150,failed_login_recovery,0.175,0.177,0,2,human_error
alfie,sales,Sales Executive,login_success,13,3,0,2,0,0,1,0,1,0,2,1,22,routine_access,0.36,0.095,0,1,human_error
henry,sales,Account Executive,password_reset,13,3,0,1,0,0,0,0,0,0,3,1,70,failed_login_recovery,0.464,0.252,5,2,human_error
olivia,finance,Financial Reporting Accountant,file_access_denied,16,2,0,5,0,1,0,1,1,0,1,1,847,password_reset_recovery,0.451,0.205,1,1,human_error
amelia,hr,Senior HR Advisor,file_access_denied,8,4,2,2,0,0,0,1,1,0,1,1,212,routine_access,0.441,0.144,4,2,human_error
charlie,sales,Sales Support Assistant,login_success,7,4,2,3,1,0,0,0,1,0,1,1,452,password_reset_recovery,0.526,0.167,3,4,human_error
amelia,hr,Senior HR Advisor,login_success,16,4,1,2,0,0,0,1,1,0,3,2,297,failed_login_recovery,0.257,0.089,4,4,human_error
ben,office_admin,Deputy Office Manager,login_failure,12,2,2,3,0,0,0,1,1,1,3,1,527,routine_access,0.49,0.127,1,2,human_error
henry,sales,Account Executive,password_reset,16,4,0,1,0,1,0,1,0,0,2,1,382,routine_access,0.365,0.221,2,1,human_error
zoe,it,Systems Administrator,login_failure,10,0,1,1,0,0,0,0,1,0,4,1,742,routine_access,0.278,0.245,2,3,human_error
noah,finance,Credit Controller,login_failure,10,2,0,5,0,0,0,1,1,1,3,1,271,routine_access,0.466,0.176,2,3,human_error
hannah,it,Security Administrator,file_access_denied,9,3,0,1,0,1,0,0,1,0,2,1,736,routine_access,0.18,0.217,1,3,human_error
victoria,office_admin,Office Manager,login_success,9,1,1,4,0,0,0,0,0,0,1,1,736,single_access_mistake,0.497,0.266,4,2,human_error
millie,sales,Account Executive,login_success,10,1,1,5,0,0,0,1,1,0,3,2,170,routine_access,0.358,0.129,5,4,human_error
nathan,it,Senior Systems Administrator,file_access_denied,17,3,2,1,0,0,0,1,0,0,3,1,434,failed_login_recovery,0.213,0.069,2,2,human_error
george,sales,Business Development Executive,login_success,12,3,1,1,0,0,0,1,0,1,1,1,365,routine_access,0.392,0.272,3,4,human_error
sophie,finance,Payroll Administrator,password_reset,17,4,1,5,0,0,0,1,1,0,3,1,204,single_access_mistake,0.386,0.235,5,1,human_error
nathan,it,Senior Systems Administrator,login_success,11,1,1,5,0,0,0,1,0,1,2,1,555,single_access_mistake,0.128,0.275,2,3,human_error
daniel,finance,Senior Accountant,file_access_denied,14,1,0,1,0,0,0,1,1,0,4,1,622,failed_login_recovery,0.115,0.116,0,1,human_error
daisy,sales,Business Development Executive,login_failure,9,4,2,4,0,0,0,1,1,0,1,1,506,single_access_mistake,0.227,0.226,0,1,human_error
henry,sales,Account Executive,password_reset,6,4,1,1,1,0,0,0,1,0,3,2,583,password_reset_recovery,0.498,0.092,1,2,human_error
hannah,it,Security Administrator,login_failure,10,2,0,5,0,1,0,1,1,0,4,2,792,routine_access,0.228,0.117,4,4,human_error
mason,hr,Recruitment Coordinator,login_success,12,1,1,5,0,0,0,1,0,0,3,1,90,single_access_mistake,0.194,0.22,2,1,human_error
henry,sales,Account Executive,password_reset,14,2,1,5,0,0,1,0,1,0,1,1,468,routine_access,0.401,0.253,2,2,human_error
ben,office_admin,Deputy Office Manager,file_access_denied,20,4,2,4,1,0,0,1,1,0,2,1,441,routine_access,0.255,0.148,4,3,human_error
sophie,finance,Payroll Administrator,password_reset,12,3,2,4,0,0,0,1,1,0,1,1,452,routine_access,0.225,0.221,5,1,human_error
ryan,it,Network Administrator,password_reset,22,1,2,5,1,1,0,0,1,0,3,2,661,routine_access,0.407,0.194,0,3,human_error
oscar,sales,Sales Executive,login_success,8,1,1,2,0,1,0,1,1,0,2,1,183,routine_access,0.443,0.173,5,1,human_error
leo,hr,Learning and Development Coordinator,password_reset,14,0,1,4,0,1,0,0,0,0,1,1,545,failed_login_recovery,0.331,0.081,3,4,human_error
amelia,hr,Senior HR Advisor,login_failure,13,1,2,4,0,0,0,1,1,0,1,2,318,failed_login_recovery,0.339,0.123,3,2,human_error
jack,sales,Senior Sales Executive,login_success,16,4,0,5,0,0,0,1,0,0,4,1,642,single_access_mistake,0.421,0.204,0,3,human_error
owen,it,Endpoint Administrator,login_failure,15,3,1,4,0,0,0,1,1,0,4,2,601,single_access_mistake,0.264,0.246,0,4,human_error
leo,hr,Learning and Development Coordinator,login_success,10,1,0,2,0,0,0,0,0,0,2,1,24,single_access_mistake,0.104,0.203,1,3,human_error
mason,hr,Recruitment Coordinator,file_access_denied,15,3,1,4,0,0,0,1,1,0,2,1,376,single_access_mistake,0.123,0.086,5,1,human_error
rosie,sales,Sales Support Coordinator,password_reset,11,2,2,4,0,0,0,0,1,0,1,1,413,routine_access,0.247,0.155,4,1,human_error
megan,it,IT Support Engineer,login_failure,14,3,0,3,0,0,0,1,1,0,3,1,403,failed_login_recovery,0.381,0.097,4,1,human_error
oscar,sales,Sales Executive,login_success,9,4,2,1,0,0,0,0,1,0,3,2,79,routine_access,0.409,0.055,5,1,human_error
sam,it,Junior IT Support Technician,file_access_denied,16,4,1,1,0,0,0,0,1,0,4,1,330,routine_access,0.448,0.261,5,2,human_error
jack,sales,Senior Sales Executive,password_reset,17,3,2,1,0,0,0,0,1,0,3,2,740,failed_login_recovery,0.372,0.278,0,4,human_error
victoria,office_admin,Office Manager,password_reset,13,2,0,4,0,1,0,0,1,0,4,1,398,failed_login_recovery,0.392,0.243,5,3,human_error
owen,it,Endpoint Administrator,login_success,16,0,2,4,0,1,0,0,0,0,4,1,312,routine_access,0.536,0.062,1,3,human_error
lucas,sales,Sales Manager,login_success,13,0,1,2,0,0,0,0,0,0,4,1,145,password_reset_recovery,0.468,0.21,4,4,human_error
lily,hr,HR Assistant,file_access_denied,14,0,2,1,0,0,0,0,1,0,1,1,277,password_reset_recovery,0.461,0.136,3,4,human_error
charlie,sales,Sales Support Assistant,login_success,13,2,1,5,0,0,0,0,1,0,2,1,367,failed_login_recovery,0.502,0.28,1,2,human_error
henry,sales,Account Executive,file_access_denied,22,4,2,2,1,0,0,1,1,0,2,1,239,failed_login_recovery,0.248,0.26,3,4,human_error
ruby,sales,Sales Executive,login_success,18,3,1,2,0,1,0,0,1,0,2,1,149,single_access_mistake,0.487,0.175,4,2,human_error
freya,sales,Sales Executive,login_failure,19,4,2,5,1,0,0,1,0,1,3,2,263,routine_access,0.262,0.271,0,2,human_error
ben,office_admin,Deputy Office Manager,file_access_denied,15,1,0,3,0,0,0,0,1,1,2,2,547,single_access_mistake,0.35,0.127,0,4,human_error
millie,sales,Account Executive,file_access_denied,16,0,1,4,0,0,0,0,0,1,4,1,385,password_reset_recovery,0.397,0.166,1,2,human_error
mia,hr,HR Administrator,file_access_denied,19,4,0,4,1,0,0,1,0,0,3,2,635,password_reset_recovery,0.308,0.259,1,2,human_error
theo,sales,Junior Sales Executive,login_failure,9,3,1,2,0,1,0,0,0,0,3,1,13,single_access_mistake,0.499,0.228,3,4,human_error
daisy,sales,Business Development Executive,login_success,14,2,2,5,0,0,0,1,1,0,3,1,468,password_reset_recovery,0.48,0.25,1,3,human_error
megan,it,IT Support Engineer,file_access_denied,17,0,0,1,0,0,1,0,1,0,4,2,13,password_reset_recovery,0.287,0.278,0,3,human_error
noah,finance,Credit Controller,login_success,12,4,0,2,0,0,0,0,1,0,2,1,21,single_access_mistake,0.53,0.288,4,1,human_error
emma,finance,Accounts Payable Assistant,login_success,12,1,1,2,0,0,0,1,1,0,1,2,448,password_reset_recovery,0.455,0.23,1,3,human_error
charlie,sales,Sales Support Assistant,file_access_denied,16,4,0,1,0,1,0,1,1,0,1,1,425,password_reset_recovery,0.18,0.229,1,1,human_error
grace,finance,Finance Manager,file_access_denied,17,1,2,3,0,1,0,1,1,1,4,1,458,routine_access,0.462,0.061,0,4,human_error
hannah,it,Security Administrator,login_failure,8,4,2,1,0,0,0,0,1,0,4,2,445,routine_access,0.144,0.27,4,1,human_error
george,sales,Business Development Executive,file_access_denied,13,0,0,2,0,1,0,1,1,0,3,1,563,routine_access,0.106,0.082,3,1,human_error
mia,hr,HR Administrator,password_reset,13,0,0,4,0,1,0,0,0,0,1,1,623,password_reset_recovery,0.134,0.195,1,3,human_error
megan,it,IT Support Engineer,login_failure,20,1,1,3,1,1,0,0,1,0,4,1,332,password_reset_recovery,0.236,0.285,1,2,human_error
leo,hr,Learning and Development Coordinator,password_reset,6,2,0,1,1,0,0,0,1,1,3,1,726,single_access_mistake,0.214,0.268,5,2,human_error
ethan,hr,HR Advisor,login_failure,12,0,0,5,0,0,0,0,1,1,2,1,335,single_access_mistake,0.27,0.246,5,3,human_error
lily,hr,HR Assistant,login_success,14,3,1,1,0,0,0,1,1,0,1,1,730,failed_login_recovery,0.401,0.294,4,2,human_error
callum,it,IT Support Technician,login_success,10,0,1,3,0,0,0,1,1,1,1,1,789,single_access_mistake,0.156,0.182,4,3,human_error
sarah,hr,HR Manager,login_failure,14,0,1,5,0,0,0,1,0,0,1,1,727,password_reset_recovery,0.234,0.276,3,2,human_error
noah,finance,Credit Controller,file_access_denied,11,0,0,4,0,0,1,1,0,0,1,1,105,password_reset_recovery,0.452,0.245,1,3,human_error
ella,sales,Senior Sales Executive,password_reset,10,0,2,2,0,0,0,0,1,1,2,2,313,routine_access,0.419,0.069,5,3,human_error
sam,it,Junior IT Support Technician,file_access_denied,17,4,0,1,0,0,0,0,0,0,2,2,877,routine_access,0.4,0.281,4,2,human_error
lucy,it,Monitoring and Logging Analyst,login_success,7,2,2,2,1,0,0,1,0,0,2,1,310,routine_access,0.342,0.173,1,1,human_error
ava,hr,Employee Relations Advisor,login_success,12,1,2,4,0,1,1,1,1,0,4,1,335,single_access_mistake,0.445,0.254,2,2,human_error
henry,sales,Account Executive,file_access_denied,9,2,0,5,0,0,0,1,1,0,4,1,251,failed_login_recovery,0.53,0.207,3,3,human_error
archie,hr,HR Assistant,password_reset,9,3,1,2,0,0,0,0,0,1,1,2,269,routine_access,0.458,0.128,4,4,human_error
ava,hr,Employee Relations Advisor,file_access_denied,12,2,2,5,0,0,0,1,0,0,2,1,178,routine_access,0.111,0.181,1,3,human_error
daisy,sales,Business Development Executive,login_failure,14,4,1,5,0,1,0,1,1,0,2,1,640,single_access_mistake,0.389,0.192,4,3,human_error
jack,sales,Senior Sales Executive,password_reset,16,1,1,3,0,0,0,1,0,0,1,1,416,single_access_mistake,0.46,0.196,2,3,human_error
poppy,sales,Sales Administrator,password_reset,17,0,2,1,0,0,0,0,1,0,3,1,391,single_access_mistake,0.218,0.107,4,1,human_error
millie,sales,Account Executive,password_reset,13,4,2,5,0,1,0,1,1,1,2,1,346,password_reset_recovery,0.15,0.059,3,3,human_error
jack,sales,Senior Sales Executive,login_success,10,1,2,2,0,0,0,0,1,0,3,2,772,routine_access,0.396,0.19,4,4,human_error
lucas,sales,Sales Manager,password_reset,15,4,2,3,0,0,0,0,0,0,1,1,886,failed_login_recovery,0.113,0.146,4,1,human_error
